STORE_ID,DEPT_ID,STORE_TYPE,STORE_SIZE,GOLD_LOADED_AT
30,18,C,42988,2026-07-13 13:09:01.728 -0700
6,94,A,202505,2026-07-13 13:09:01.728 -0700
29,92,B,93638,2026-07-13 13:09:01.728 -0700
12,3,B,112238,2026-07-13 13:09:01.728 -0700
24,72,A,203819,2026-07-13 13:09:01.728 -0700
40,46,A,155083,2026-07-13 13:09:01.728 -0700
8,29,A,155078,2026-07-13 13:09:01.728 -0700
1,25,A,151315,2026-07-13 13:09:01.728 -0700
36,46,A,39910,2026-07-13 13:09:01.728 -0700
14,47,A,200898,2026-07-13 13:09:01.728 -0700
28,55,A,206302,2026-07-13 13:09:01.728 -0700
33,94,A,39690,2026-07-13 13:09:01.728 -0700
13,90,A,219622,2026-07-13 13:09:01.728 -0700
8,49,A,155078,2026-07-13 13:09:01.728 -0700
23,18,B,114533,2026-07-13 13:09:01.728 -0700
23,13,B,114533,2026-07-13 13:09:01.728 -0700
18,36,B,120653,2026-07-13 13:09:01.728 -0700
21,87,B,140167,2026-07-13 13:09:01.728 -0700
39,58,A,184109,2026-07-13 13:09:01.728 -0700
19,37,A,203819,2026-07-13 13:09:01.728 -0700
32,72,A,203007,2026-07-13 13:09:01.728 -0700
2,38,A,202307,2026-07-13 13:09:01.728 -0700
1,58,A,151315,2026-07-13 13:09:01.728 -0700
22,85,B,119557,2026-07-13 13:09:01.728 -0700
41,26,A,196321,2026-07-13 13:09:01.728 -0700
9,54,B,125833,2026-07-13 13:09:01.728 -0700
20,50,A,203742,2026-07-13 13:09:01.728 -0700
14,36,A,200898,2026-07-13 13:09:01.728 -0700
29,32,B,93638,2026-07-13 13:09:01.728 -0700
28,46,A,206302,2026-07-13 13:09:01.728 -0700
4,4,A,205863,2026-07-13 13:09:01.728 -0700
13,35,A,219622,2026-07-13 13:09:01.728 -0700
30,25,C,42988,2026-07-13 13:09:01.728 -0700
24,33,A,203819,2026-07-13 13:09:01.728 -0700
29,21,B,93638,2026-07-13 13:09:01.728 -0700
22,34,B,119557,2026-07-13 13:09:01.728 -0700
31,40,A,203750,2026-07-13 13:09:01.728 -0700
9,3,B,125833,2026-07-13 13:09:01.728 -0700
8,1,A,155078,2026-07-13 13:09:01.728 -0700
20,54,A,203742,2026-07-13 13:09:01.728 -0700
42,46,C,39690,2026-07-13 13:09:01.728 -0700
38,11,C,39690,2026-07-13 13:09:01.728 -0700
20,47,A,203742,2026-07-13 13:09:01.728 -0700
15,34,B,123737,2026-07-13 13:09:01.728 -0700
23,60,B,114533,2026-07-13 13:09:01.728 -0700
45,13,B,118221,2026-07-13 13:09:01.728 -0700
22,56,B,119557,2026-07-13 13:09:01.728 -0700
7,2,B,70713,2026-07-13 13:09:01.728 -0700
17,80,B,93188,2026-07-13 13:09:01.728 -0700
13,10,A,219622,2026-07-13 13:09:01.728 -0700
13,54,A,219622,2026-07-13 13:09:01.728 -0700
6,85,A,202505,2026-07-13 13:09:01.728 -0700
37,97,C,39910,2026-07-13 13:09:01.728 -0700
22,8,B,119557,2026-07-13 13:09:01.728 -0700
34,7,A,158114,2026-07-13 13:09:01.728 -0700
6,14,A,202505,2026-07-13 13:09:01.728 -0700
25,21,B,128107,2026-07-13 13:09:01.728 -0700
24,59,A,203819,2026-07-13 13:09:01.728 -0700
2,20,A,202307,2026-07-13 13:09:01.728 -0700
2,52,A,202307,2026-07-13 13:09:01.728 -0700
26,48,A,152513,2026-07-13 13:09:01.728 -0700
19,26,A,203819,2026-07-13 13:09:01.728 -0700
3,97,B,37392,2026-07-13 13:09:01.728 -0700
24,3,A,203819,2026-07-13 13:09:01.728 -0700
22,13,B,119557,2026-07-13 13:09:01.728 -0700
11,11,A,207499,2026-07-13 13:09:01.728 -0700
37,49,C,39910,2026-07-13 13:09:01.728 -0700
32,13,A,203007,2026-07-13 13:09:01.728 -0700
38,79,C,39690,2026-07-13 13:09:01.728 -0700
41,44,A,196321,2026-07-13 13:09:01.728 -0700
29,38,B,93638,2026-07-13 13:09:01.728 -0700
41,55,A,196321,2026-07-13 13:09:01.728 -0700
21,81,B,140167,2026-07-13 13:09:01.728 -0700
35,38,B,103681,2026-07-13 13:09:01.728 -0700
20,82,A,203742,2026-07-13 13:09:01.728 -0700
26,51,A,152513,2026-07-13 13:09:01.728 -0700
2,1,A,202307,2026-07-13 13:09:01.728 -0700
9,95,B,125833,2026-07-13 13:09:01.728 -0700
39,51,A,184109,2026-07-13 13:09:01.728 -0700
19,7,A,203819,2026-07-13 13:09:01.728 -0700
45,67,B,118221,2026-07-13 13:09:01.728 -0700
9,92,B,125833,2026-07-13 13:09:01.728 -0700
19,13,A,203819,2026-07-13 13:09:01.728 -0700
11,81,A,207499,2026-07-13 13:09:01.728 -0700
35,28,B,103681,2026-07-13 13:09:01.728 -0700
22,59,B,119557,2026-07-13 13:09:01.728 -0700
41,47,A,196321,2026-07-13 13:09:01.728 -0700
33,40,A,39690,2026-07-13 13:09:01.728 -0700
15,16,B,123737,2026-07-13 13:09:01.728 -0700
17,46,B,93188,2026-07-13 13:09:01.728 -0700
12,24,B,112238,2026-07-13 13:09:01.728 -0700
40,40,A,155083,2026-07-13 13:09:01.728 -0700
35,98,B,103681,2026-07-13 13:09:01.728 -0700
39,49,A,184109,2026-07-13 13:09:01.728 -0700
14,99,A,200898,2026-07-13 13:09:01.728 -0700
4,54,A,205863,2026-07-13 13:09:01.728 -0700
43,28,C,41062,2026-07-13 13:09:01.728 -0700
20,52,A,203742,2026-07-13 13:09:01.728 -0700
32,25,A,203007,2026-07-13 13:09:01.728 -0700
42,72,C,39690,2026-07-13 13:09:01.728 -0700
26,30,A,152513,2026-07-13 13:09:01.728 -0700
31,7,A,203750,2026-07-13 13:09:01.728 -0700
5,21,B,34875,2026-07-13 13:09:01.728 -0700
36,52,A,39910,2026-07-13 13:09:01.728 -0700
19,2,A,203819,2026-07-13 13:09:01.728 -0700
21,83,B,140167,2026-07-13 13:09:01.728 -0700
24,47,A,203819,2026-07-13 13:09:01.728 -0700
38,49,C,39690,2026-07-13 13:09:01.728 -0700
27,60,A,204184,2026-07-13 13:09:01.728 -0700
24,58,A,203819,2026-07-13 13:09:01.728 -0700
6,52,A,202505,2026-07-13 13:09:01.728 -0700
40,2,A,155083,2026-07-13 13:09:01.728 -0700
37,18,C,39910,2026-07-13 13:09:01.728 -0700
4,78,A,205863,2026-07-13 13:09:01.728 -0700
21,4,B,140167,2026-07-13 13:09:01.728 -0700
3,96,B,37392,2026-07-13 13:09:01.728 -0700
14,77,A,200898,2026-07-13 13:09:01.728 -0700
13,93,A,219622,2026-07-13 13:09:01.728 -0700
17,2,B,93188,2026-07-13 13:09:01.728 -0700
12,72,B,112238,2026-07-13 13:09:01.728 -0700
45,78,B,118221,2026-07-13 13:09:01.728 -0700
16,48,B,57197,2026-07-13 13:09:01.728 -0700
42,24,C,39690,2026-07-13 13:09:01.728 -0700
30,34,C,42988,2026-07-13 13:09:01.728 -0700
44,16,C,39910,2026-07-13 13:09:01.728 -0700
30,33,C,42988,2026-07-13 13:09:01.728 -0700
12,96,B,112238,2026-07-13 13:09:01.728 -0700
4,47,A,205863,2026-07-13 13:09:01.728 -0700
10,51,B,126512,2026-07-13 13:09:01.728 -0700
43,49,C,41062,2026-07-13 13:09:01.728 -0700
20,99,A,203742,2026-07-13 13:09:01.728 -0700
32,78,A,203007,2026-07-13 13:09:01.728 -0700
45,47,B,118221,2026-07-13 13:09:01.728 -0700
28,47,A,206302,2026-07-13 13:09:01.728 -0700
22,77,B,119557,2026-07-13 13:09:01.728 -0700
7,77,B,70713,2026-07-13 13:09:01.728 -0700
41,78,A,196321,2026-07-13 13:09:01.728 -0700
29,43,B,93638,2026-07-13 13:09:01.728 -0700
15,77,B,123737,2026-07-13 13:09:01.728 -0700
12,51,B,112238,2026-07-13 13:09:01.728 -0700
42,55,C,39690,2026-07-13 13:09:01.728 -0700
6,78,A,202505,2026-07-13 13:09:01.728 -0700
36,71,A,39910,2026-07-13 13:09:01.728 -0700
45,77,B,118221,2026-07-13 13:09:01.728 -0700
34,77,A,158114,2026-07-13 13:09:01.728 -0700
8,96,A,155078,2026-07-13 13:09:01.728 -0700
45,96,B,118221,2026-07-13 13:09:01.728 -0700
30,99,C,42988,2026-07-13 13:09:01.728 -0700
37,41,C,39910,2026-07-13 13:09:01.728 -0700
34,78,A,158114,2026-07-13 13:09:01.728 -0700
42,6,C,39690,2026-07-13 13:09:01.728 -0700
25,78,B,128107,2026-07-13 13:09:01.728 -0700
21,99,B,140167,2026-07-13 13:09:01.728 -0700
36,99,A,39910,2026-07-13 13:09:01.728 -0700
15,37,B,123737,2026-07-13 13:09:01.728 -0700
17,47,B,93188,2026-07-13 13:09:01.728 -0700
42,18,C,39690,2026-07-13 13:09:01.728 -0700
27,49,A,204184,2026-07-13 13:09:01.728 -0700
32,96,A,203007,2026-07-13 13:09:01.728 -0700
35,33,B,103681,2026-07-13 13:09:01.728 -0700
2,36,A,202307,2026-07-13 13:09:01.728 -0700
28,93,A,206302,2026-07-13 13:09:01.728 -0700
40,20,A,155083,2026-07-13 13:09:01.728 -0700
37,1,C,39910,2026-07-13 13:09:01.728 -0700
36,13,A,39910,2026-07-13 13:09:01.728 -0700
20,60,A,203742,2026-07-13 13:09:01.728 -0700
45,46,B,118221,2026-07-13 13:09:01.728 -0700
11,95,A,207499,2026-07-13 13:09:01.728 -0700
24,81,A,203819,2026-07-13 13:09:01.728 -0700
31,18,A,203750,2026-07-13 13:09:01.728 -0700
14,49,A,200898,2026-07-13 13:09:01.728 -0700
5,81,B,34875,2026-07-13 13:09:01.728 -0700
23,36,B,114533,2026-07-13 13:09:01.728 -0700
4,2,A,205863,2026-07-13 13:09:01.728 -0700
23,67,B,114533,2026-07-13 13:09:01.728 -0700
13,34,A,219622,2026-07-13 13:09:01.728 -0700
20,6,A,203742,2026-07-13 13:09:01.728 -0700
5,4,B,34875,2026-07-13 13:09:01.728 -0700
14,82,A,200898,2026-07-13 13:09:01.728 -0700
11,58,A,207499,2026-07-13 13:09:01.728 -0700
45,33,B,118221,2026-07-13 13:09:01.728 -0700
22,4,B,119557,2026-07-13 13:09:01.728 -0700
16,30,B,57197,2026-07-13 13:09:01.728 -0700
14,81,A,200898,2026-07-13 13:09:01.728 -0700
28,92,A,206302,2026-07-13 13:09:01.728 -0700
13,1,A,219622,2026-07-13 13:09:01.728 -0700
25,38,B,128107,2026-07-13 13:09:01.728 -0700
10,52,B,126512,2026-07-13 13:09:01.728 -0700
33,82,A,39690,2026-07-13 13:09:01.728 -0700
18,44,B,120653,2026-07-13 13:09:01.728 -0700
34,5,A,158114,2026-07-13 13:09:01.728 -0700
17,21,B,93188,2026-07-13 13:09:01.728 -0700
5,52,B,34875,2026-07-13 13:09:01.728 -0700
39,18,A,184109,2026-07-13 13:09:01.728 -0700
31,85,A,203750,2026-07-13 13:09:01.728 -0700
5,92,B,34875,2026-07-13 13:09:01.728 -0700
18,91,B,120653,2026-07-13 13:09:01.728 -0700
41,28,A,196321,2026-07-13 13:09:01.728 -0700
13,48,A,219622,2026-07-13 13:09:01.728 -0700
21,85,B,140167,2026-07-13 13:09:01.728 -0700
26,40,A,152513,2026-07-13 13:09:01.728 -0700
37,82,C,39910,2026-07-13 13:09:01.728 -0700
11,22,A,207499,2026-07-13 13:09:01.728 -0700
9,35,B,125833,2026-07-13 13:09:01.728 -0700
35,58,B,103681,2026-07-13 13:09:01.728 -0700
12,91,B,112238,2026-07-13 13:09:01.728 -0700
44,14,C,39910,2026-07-13 13:09:01.728 -0700
24,55,A,203819,2026-07-13 13:09:01.728 -0700
3,74,B,37392,2026-07-13 13:09:01.728 -0700
20,12,A,203742,2026-07-13 13:09:01.728 -0700
31,54,A,203750,2026-07-13 13:09:01.728 -0700
30,31,C,42988,2026-07-13 13:09:01.728 -0700
18,12,B,120653,2026-07-13 13:09:01.728 -0700
28,30,A,206302,2026-07-13 13:09:01.728 -0700
7,56,B,70713,2026-07-13 13:09:01.728 -0700
41,14,A,196321,2026-07-13 13:09:01.728 -0700
13,28,A,219622,2026-07-13 13:09:01.728 -0700
2,74,A,202307,2026-07-13 13:09:01.728 -0700
21,60,B,140167,2026-07-13 13:09:01.728 -0700
1,16,A,151315,2026-07-13 13:09:01.728 -0700
9,40,B,125833,2026-07-13 13:09:01.728 -0700
25,98,B,128107,2026-07-13 13:09:01.728 -0700
15,95,B,123737,2026-07-13 13:09:01.728 -0700
3,9,B,37392,2026-07-13 13:09:01.728 -0700
25,32,B,128107,2026-07-13 13:09:01.728 -0700
10,36,B,126512,2026-07-13 13:09:01.728 -0700
25,18,B,128107,2026-07-13 13:09:01.728 -0700
9,52,B,125833,2026-07-13 13:09:01.728 -0700
42,80,C,39690,2026-07-13 13:09:01.728 -0700
8,7,A,155078,2026-07-13 13:09:01.728 -0700
30,21,C,42988,2026-07-13 13:09:01.728 -0700
24,49,A,203819,2026-07-13 13:09:01.728 -0700
34,10,A,158114,2026-07-13 13:09:01.728 -0700
14,4,A,200898,2026-07-13 13:09:01.728 -0700
14,20,A,200898,2026-07-13 13:09:01.728 -0700
40,85,A,155083,2026-07-13 13:09:01.728 -0700
25,1,B,128107,2026-07-13 13:09:01.728 -0700
39,36,A,184109,2026-07-13 13:09:01.728 -0700
17,6,B,93188,2026-07-13 13:09:01.728 -0700
22,17,B,119557,2026-07-13 13:09:01.728 -0700
10,29,B,126512,2026-07-13 13:09:01.728 -0700
6,30,A,202505,2026-07-13 13:09:01.728 -0700
2,79,A,202307,2026-07-13 13:09:01.728 -0700
24,93,A,203819,2026-07-13 13:09:01.728 -0700
23,3,B,114533,2026-07-13 13:09:01.728 -0700
28,90,A,206302,2026-07-13 13:09:01.728 -0700
33,2,A,39690,2026-07-13 13:09:01.728 -0700
13,20,A,219622,2026-07-13 13:09:01.728 -0700
43,9,C,41062,2026-07-13 13:09:01.728 -0700
40,29,A,155083,2026-07-13 13:09:01.728 -0700
16,46,B,57197,2026-07-13 13:09:01.728 -0700
44,11,C,39910,2026-07-13 13:09:01.728 -0700
35,67,B,103681,2026-07-13 13:09:01.728 -0700
16,4,B,57197,2026-07-13 13:09:01.728 -0700
10,59,B,126512,2026-07-13 13:09:01.728 -0700
42,25,C,39690,2026-07-13 13:09:01.728 -0700
29,74,B,93638,2026-07-13 13:09:01.728 -0700
12,93,B,112238,2026-07-13 13:09:01.728 -0700
13,81,A,219622,2026-07-13 13:09:01.728 -0700
45,23,B,118221,2026-07-13 13:09:01.728 -0700
19,58,A,203819,2026-07-13 13:09:01.728 -0700
31,87,A,203750,2026-07-13 13:09:01.728 -0700
3,4,B,37392,2026-07-13 13:09:01.728 -0700
1,34,A,151315,2026-07-13 13:09:01.728 -0700
33,46,A,39690,2026-07-13 13:09:01.728 -0700
31,38,A,203750,2026-07-13 13:09:01.728 -0700
10,26,B,126512,2026-07-13 13:09:01.728 -0700
26,79,A,152513,2026-07-13 13:09:01.728 -0700
12,6,B,112238,2026-07-13 13:09:01.728 -0700
35,24,B,103681,2026-07-13 13:09:01.728 -0700
17,71,B,93188,2026-07-13 13:09:01.728 -0700
21,35,B,140167,2026-07-13 13:09:01.728 -0700
41,34,A,196321,2026-07-13 13:09:01.728 -0700
24,28,A,203819,2026-07-13 13:09:01.728 -0700
31,58,A,203750,2026-07-13 13:09:01.728 -0700
18,60,B,120653,2026-07-13 13:09:01.728 -0700
5,54,B,34875,2026-07-13 13:09:01.728 -0700
37,16,C,39910,2026-07-13 13:09:01.728 -0700
5,46,B,34875,2026-07-13 13:09:01.728 -0700
8,4,A,155078,2026-07-13 13:09:01.728 -0700
9,74,B,125833,2026-07-13 13:09:01.728 -0700
42,83,C,39690,2026-07-13 13:09:01.728 -0700
22,36,B,119557,2026-07-13 13:09:01.728 -0700
19,82,A,203819,2026-07-13 13:09:01.728 -0700
13,79,A,219622,2026-07-13 13:09:01.728 -0700
26,59,A,152513,2026-07-13 13:09:01.728 -0700
21,25,B,140167,2026-07-13 13:09:01.728 -0700
13,32,A,219622,2026-07-13 13:09:01.728 -0700
27,83,A,204184,2026-07-13 13:09:01.728 -0700
7,74,B,70713,2026-07-13 13:09:01.728 -0700
4,12,A,205863,2026-07-13 13:09:01.728 -0700
22,28,B,119557,2026-07-13 13:09:01.728 -0700
9,38,B,125833,2026-07-13 13:09:01.728 -0700
22,95,B,119557,2026-07-13 13:09:01.728 -0700
16,81,B,57197,2026-07-13 13:09:01.728 -0700
38,59,C,39690,2026-07-13 13:09:01.728 -0700
35,85,B,103681,2026-07-13 13:09:01.728 -0700
16,1,B,57197,2026-07-13 13:09:01.728 -0700
20,3,A,203742,2026-07-13 13:09:01.728 -0700
14,55,A,200898,2026-07-13 13:09:01.728 -0700
21,34,B,140167,2026-07-13 13:09:01.728 -0700
20,80,A,203742,2026-07-13 13:09:01.728 -0700
26,85,A,152513,2026-07-13 13:09:01.728 -0700
11,23,A,207499,2026-07-13 13:09:01.728 -0700
8,6,A,155078,2026-07-13 13:09:01.728 -0700
26,23,A,152513,2026-07-13 13:09:01.728 -0700
17,58,B,93188,2026-07-13 13:09:01.728 -0700
15,8,B,123737,2026-07-13 13:09:01.728 -0700
27,38,A,204184,2026-07-13 13:09:01.728 -0700
4,93,A,205863,2026-07-13 13:09:01.728 -0700
8,74,A,155078,2026-07-13 13:09:01.728 -0700
14,34,A,200898,2026-07-13 13:09:01.728 -0700
41,95,A,196321,2026-07-13 13:09:01.728 -0700
45,24,B,118221,2026-07-13 13:09:01.728 -0700
40,92,A,155083,2026-07-13 13:09:01.728 -0700
34,98,A,158114,2026-07-13 13:09:01.728 -0700
43,21,C,41062,2026-07-13 13:09:01.728 -0700
26,28,A,152513,2026-07-13 13:09:01.728 -0700
33,55,A,39690,2026-07-13 13:09:01.728 -0700
8,2,A,155078,2026-07-13 13:09:01.728 -0700
21,93,B,140167,2026-07-13 13:09:01.728 -0700
18,18,B,120653,2026-07-13 13:09:01.728 -0700
11,27,A,207499,2026-07-13 13:09:01.728 -0700
42,10,C,39690,2026-07-13 13:09:01.728 -0700
15,6,B,123737,2026-07-13 13:09:01.728 -0700
16,60,B,57197,2026-07-13 13:09:01.728 -0700
19,10,A,203819,2026-07-13 13:09:01.728 -0700
30,17,C,42988,2026-07-13 13:09:01.728 -0700
13,6,A,219622,2026-07-13 13:09:01.728 -0700
23,58,B,114533,2026-07-13 13:09:01.728 -0700
1,48,A,151315,2026-07-13 13:09:01.728 -0700
1,80,A,151315,2026-07-13 13:09:01.728 -0700
2,91,A,202307,2026-07-13 13:09:01.728 -0700
16,13,B,57197,2026-07-13 13:09:01.728 -0700
17,27,B,93188,2026-07-13 13:09:01.728 -0700
19,56,A,203819,2026-07-13 13:09:01.728 -0700
34,3,A,158114,2026-07-13 13:09:01.728 -0700
39,87,A,184109,2026-07-13 13:09:01.728 -0700
8,67,A,155078,2026-07-13 13:09:01.728 -0700
3,7,B,37392,2026-07-13 13:09:01.728 -0700
42,67,C,39690,2026-07-13 13:09:01.728 -0700
21,74,B,140167,2026-07-13 13:09:01.728 -0700
41,45,A,196321,2026-07-13 13:09:01.728 -0700
15,3,B,123737,2026-07-13 13:09:01.728 -0700
22,25,B,119557,2026-07-13 13:09:01.728 -0700
40,30,A,155083,2026-07-13 13:09:01.728 -0700
30,2,C,42988,2026-07-13 13:09:01.728 -0700
9,25,B,125833,2026-07-13 13:09:01.728 -0700
1,85,A,151315,2026-07-13 13:09:01.728 -0700
23,24,B,114533,2026-07-13 13:09:01.728 -0700
7,5,B,70713,2026-07-13 13:09:01.728 -0700
18,54,B,120653,2026-07-13 13:09:01.728 -0700
3,42,B,37392,2026-07-13 13:09:01.728 -0700
36,42,A,39910,2026-07-13 13:09:01.728 -0700
6,6,A,202505,2026-07-13 13:09:01.728 -0700
45,10,B,118221,2026-07-13 13:09:01.728 -0700
1,18,A,151315,2026-07-13 13:09:01.728 -0700
20,97,A,203742,2026-07-13 13:09:01.728 -0700
14,30,A,200898,2026-07-13 13:09:01.728 -0700
32,32,A,203007,2026-07-13 13:09:01.728 -0700
2,2,A,202307,2026-07-13 13:09:01.728 -0700
31,12,A,203750,2026-07-13 13:09:01.728 -0700
32,6,A,203007,2026-07-13 13:09:01.728 -0700
5,34,B,34875,2026-07-13 13:09:01.728 -0700
35,83,B,103681,2026-07-13 13:09:01.728 -0700
5,71,B,34875,2026-07-13 13:09:01.728 -0700
45,14,B,118221,2026-07-13 13:09:01.728 -0700
14,19,A,200898,2026-07-13 13:09:01.728 -0700
38,93,C,39690,2026-07-13 13:09:01.728 -0700
36,55,A,39910,2026-07-13 13:09:01.728 -0700
18,82,B,120653,2026-07-13 13:09:01.728 -0700
42,3,C,39690,2026-07-13 13:09:01.728 -0700
2,18,A,202307,2026-07-13 13:09:01.728 -0700
4,98,A,205863,2026-07-13 13:09:01.728 -0700
14,33,A,200898,2026-07-13 13:09:01.728 -0700
28,18,A,206302,2026-07-13 13:09:01.728 -0700
34,87,A,158114,2026-07-13 13:09:01.728 -0700
24,2,A,203819,2026-07-13 13:09:01.728 -0700
1,93,A,151315,2026-07-13 13:09:01.728 -0700
30,74,C,42988,2026-07-13 13:09:01.728 -0700
30,92,C,42988,2026-07-13 13:09:01.728 -0700
25,91,B,128107,2026-07-13 13:09:01.728 -0700
27,9,A,204184,2026-07-13 13:09:01.728 -0700
14,22,A,200898,2026-07-13 13:09:01.728 -0700
21,44,B,140167,2026-07-13 13:09:01.728 -0700
2,92,A,202307,2026-07-13 13:09:01.728 -0700
2,87,A,202307,2026-07-13 13:09:01.728 -0700
26,22,A,152513,2026-07-13 13:09:01.728 -0700
38,3,C,39690,2026-07-13 13:09:01.728 -0700
45,42,B,118221,2026-07-13 13:09:01.728 -0700
43,40,C,41062,2026-07-13 13:09:01.728 -0700
1,19,A,151315,2026-07-13 13:09:01.728 -0700
40,81,A,155083,2026-07-13 13:09:01.728 -0700
10,3,B,126512,2026-07-13 13:09:01.728 -0700
16,40,B,57197,2026-07-13 13:09:01.728 -0700
30,98,C,42988,2026-07-13 13:09:01.728 -0700
26,38,A,152513,2026-07-13 13:09:01.728 -0700
8,41,A,155078,2026-07-13 13:09:01.728 -0700
1,22,A,151315,2026-07-13 13:09:01.728 -0700
31,97,A,203750,2026-07-13 13:09:01.728 -0700
5,24,B,34875,2026-07-13 13:09:01.728 -0700
22,52,B,119557,2026-07-13 13:09:01.728 -0700
15,1,B,123737,2026-07-13 13:09:01.728 -0700
13,19,A,219622,2026-07-13 13:09:01.728 -0700
23,94,B,114533,2026-07-13 13:09:01.728 -0700
13,82,A,219622,2026-07-13 13:09:01.728 -0700
18,1,B,120653,2026-07-13 13:09:01.728 -0700
41,11,A,196321,2026-07-13 13:09:01.728 -0700
15,49,B,123737,2026-07-13 13:09:01.728 -0700
44,79,C,39910,2026-07-13 13:09:01.728 -0700
7,28,B,70713,2026-07-13 13:09:01.728 -0700
44,83,C,39910,2026-07-13 13:09:01.728 -0700
2,11,A,202307,2026-07-13 13:09:01.728 -0700
25,90,B,128107,2026-07-13 13:09:01.728 -0700
45,32,B,118221,2026-07-13 13:09:01.728 -0700
23,12,B,114533,2026-07-13 13:09:01.728 -0700
29,11,B,93638,2026-07-13 13:09:01.728 -0700
11,9,A,207499,2026-07-13 13:09:01.728 -0700
9,19,B,125833,2026-07-13 13:09:01.728 -0700
3,2,B,37392,2026-07-13 13:09:01.728 -0700
8,10,A,155078,2026-07-13 13:09:01.728 -0700
40,18,A,155083,2026-07-13 13:09:01.728 -0700
25,11,B,128107,2026-07-13 13:09:01.728 -0700
20,28,A,203742,2026-07-13 13:09:01.728 -0700
35,21,B,103681,2026-07-13 13:09:01.728 -0700
14,59,A,200898,2026-07-13 13:09:01.728 -0700
28,7,A,206302,2026-07-13 13:09:01.728 -0700
12,81,B,112238,2026-07-13 13:09:01.728 -0700
28,6,A,206302,2026-07-13 13:09:01.728 -0700
14,50,A,200898,2026-07-13 13:09:01.728 -0700
20,67,A,203742,2026-07-13 13:09:01.728 -0700
7,38,B,70713,2026-07-13 13:09:01.728 -0700
41,51,A,196321,2026-07-13 13:09:01.728 -0700
20,49,A,203742,2026-07-13 13:09:01.728 -0700
39,26,A,184109,2026-07-13 13:09:01.728 -0700
24,78,A,203819,2026-07-13 13:09:01.728 -0700
38,18,C,39690,2026-07-13 13:09:01.728 -0700
28,85,A,206302,2026-07-13 13:09:01.728 -0700
16,79,B,57197,2026-07-13 13:09:01.728 -0700
16,45,B,57197,2026-07-13 13:09:01.728 -0700
8,18,A,155078,2026-07-13 13:09:01.728 -0700
14,91,A,200898,2026-07-13 13:09:01.728 -0700
16,42,B,57197,2026-07-13 13:09:01.728 -0700
32,52,A,203007,2026-07-13 13:09:01.728 -0700
41,31,A,196321,2026-07-13 13:09:01.728 -0700
32,58,A,203007,2026-07-13 13:09:01.728 -0700
40,9,A,155083,2026-07-13 13:09:01.728 -0700
3,80,B,37392,2026-07-13 13:09:01.728 -0700
44,60,C,39910,2026-07-13 13:09:01.728 -0700
36,90,A,39910,2026-07-13 13:09:01.728 -0700
31,60,A,203750,2026-07-13 13:09:01.728 -0700
13,59,A,219622,2026-07-13 13:09:01.728 -0700
29,56,B,93638,2026-07-13 13:09:01.728 -0700
32,24,A,203007,2026-07-13 13:09:01.728 -0700
34,47,A,158114,2026-07-13 13:09:01.728 -0700
23,45,B,114533,2026-07-13 13:09:01.728 -0700
7,54,B,70713,2026-07-13 13:09:01.728 -0700
44,3,C,39910,2026-07-13 13:09:01.728 -0700
35,82,B,103681,2026-07-13 13:09:01.728 -0700
44,59,C,39910,2026-07-13 13:09:01.728 -0700
33,16,A,39690,2026-07-13 13:09:01.728 -0700
35,18,B,103681,2026-07-13 13:09:01.728 -0700
12,52,B,112238,2026-07-13 13:09:01.728 -0700
3,19,B,37392,2026-07-13 13:09:01.728 -0700
44,98,C,39910,2026-07-13 13:09:01.728 -0700
15,40,B,123737,2026-07-13 13:09:01.728 -0700
14,7,A,200898,2026-07-13 13:09:01.728 -0700
42,97,C,39690,2026-07-13 13:09:01.728 -0700
6,25,A,202505,2026-07-13 13:09:01.728 -0700
10,82,B,126512,2026-07-13 13:09:01.728 -0700
20,35,A,203742,2026-07-13 13:09:01.728 -0700
26,96,A,152513,2026-07-13 13:09:01.728 -0700
23,54,B,114533,2026-07-13 13:09:01.728 -0700
8,9,A,155078,2026-07-13 13:09:01.728 -0700
36,92,A,39910,2026-07-13 13:09:01.728 -0700
31,34,A,203750,2026-07-13 13:09:01.728 -0700
34,37,A,158114,2026-07-13 13:09:01.728 -0700
3,98,B,37392,2026-07-13 13:09:01.728 -0700
7,94,B,70713,2026-07-13 13:09:01.728 -0700
31,74,A,203750,2026-07-13 13:09:01.728 -0700
22,38,B,119557,2026-07-13 13:09:01.728 -0700
9,7,B,125833,2026-07-13 13:09:01.728 -0700
33,5,A,39690,2026-07-13 13:09:01.728 -0700
18,67,B,120653,2026-07-13 13:09:01.728 -0700
36,20,A,39910,2026-07-13 13:09:01.728 -0700
27,30,A,204184,2026-07-13 13:09:01.728 -0700
36,12,A,39910,2026-07-13 13:09:01.728 -0700
45,20,B,118221,2026-07-13 13:09:01.728 -0700
16,95,B,57197,2026-07-13 13:09:01.728 -0700
27,54,A,204184,2026-07-13 13:09:01.728 -0700
11,96,A,207499,2026-07-13 13:09:01.728 -0700
20,98,A,203742,2026-07-13 13:09:01.728 -0700
44,23,C,39910,2026-07-13 13:09:01.728 -0700
42,56,C,39690,2026-07-13 13:09:01.728 -0700
26,77,A,152513,2026-07-13 13:09:01.728 -0700
34,72,A,158114,2026-07-13 13:09:01.728 -0700
35,6,B,103681,2026-07-13 13:09:01.728 -0700
36,67,A,39910,2026-07-13 13:09:01.728 -0700
